S:[15045, 15078, 15035, 15119, 15015, 15040, 15099, 15111, 15050, 15055, 15106, 15104, 15114, 15057, 15080, 15082]
R:[15070, 15087, 15062, 15047, 15038, 15066, 15062, 15076, 15103, 15065, 15004, 15104, 15019, 15016, 15064, 15095]
S:[15055, 15079, 15016, 15119, 15019, 15026, 15093, 15007, 15099, 15011, 15048, 15102, 15100, 15061, 15081, 15058]
R:[15106, 15119, 15043, 15020, 15061, 15023, 15113, 15066, 15094, 15020, 15033, 15013, 15035, 15014, 15047, 15035]
S:[15023, 15064, 15038, 15050, 15100, 15074, 15080, 15007, 15114, 15073, 15002, 15019, 15070, 15012, 15113, 15097]
R:[15103, 15007, 15002, 15042, 15035, 15092, 15046, 15088, 15104, 15011, 15017, 15035, 15090, 15095, 15110, 15081]
S:[15046, 15008, 15100, 15064, 15057, 15111, 15101, 15099, 15048, 15013, 15090, 15078, 15104, 15044, 15002, 15058]
R:[15071, 15043, 15035, 15047, 15080, 15069, 15051, 15066, 15057, 15060, 15070, 15002, 15001, 15032, 15017, 15114]
S:[15003, 15059, 15068, 15064, 15011, 15105, 15065, 15096, 15095, 15004, 15106, 15060, 15069, 15022, 15093, 15023]
R:[15030, 15086, 15010, 15031, 15093, 15047, 15012, 15006, 15102, 15118, 15114, 15011, 15042, 15024, 15047, 15092]
S:[15112, 15025, 15019, 15041, 15030, 15107, 15000, 15050, 15063, 15049, 15040, 15095, 15021, 15102, 15023, 15083]
R:[15035, 15044, 15069, 15014, 15107, 15068, 15062, 15016, 15067, 15086, 15062, 15084, 15103, 15013, 15092, 15013]
S:[15011, 15059, 15016, 15046, 15066, 15053, 15113, 15001, 15039, 15077, 15117, 15052, 15074, 15029, 15084, 15023]
R:[15094, 15012, 15004, 15103, 15051, 15059, 15067, 15081, 15070, 15012, 15024, 15099, 15046, 15076, 15085, 15092]
S:[15117, 15088, 15112, 15020, 15042, 15009, 15111, 15014, 15107, 15000, 15082, 15066, 15010, 15092, 15039, 15083]
R:[15068, 15107, 15024, 15047, 15011, 15027, 15076, 15055, 15016, 15034, 15095, 15051, 15014, 15093, 15067, 15002]
S:[15106, 15069, 15098, 15060, 15108, 15104, 15117, 15057, 15009, 15040, 15056, 15089, 15061, 15035, 15019, 15090]
R:[15114, 15090, 15001, 15076, 15084, 15011, 15080, 15106, 15001, 15076, 15111, 15100, 15117, 15035, 15111, 15110]
S:[15105, 15103, 15024, 15002, 15058, 15114, 15009, 15096, 15112, 15068, 15019, 15035, 15066, 15008, 15110, 15071]
R:[15010, 15096, 15102, 15109, 15047, 15104, 15027, 15033, 15107, 15057, 15035, 15047, 15051, 15042, 15117, 15056]
S:[15015, 15068, 15005, 15030, 15070, 15107, 15106, 15037, 15067, 15031, 15025, 15047, 15105, 15042, 15029, 15114]
R:[15086, 15080, 15039, 15069, 15105, 15004, 15034, 15111, 15029, 15004, 15035, 15009, 15010, 15011, 15076, 15104]
S:[15104, 15090, 15085, 15109, 15011, 15019, 15023, 15114, 15012, 15004, 15008, 15110, 15001, 15084, 15106, 15018]
R:[15110, 15094, 15015, 15057, 15092, 15104, 15001, 15020, 15095, 15064, 15042, 15059, 15016, 15085, 15114, 15045]
S:[15076, 15033, 15090, 15028, 15052, 15011, 15100, 15057, 15101, 15082, 15039, 15047, 15059, 15114, 15067, 15083]
R:[15109, 15010, 15002, 15097, 15099, 15094, 15090, 15016, 15114, 15095, 15007, 15081, 15012, 15104, 15004, 15013]
S:[15050, 15013, 15088, 15056, 15092, 15063, 15097, 15008, 15067, 15010, 15035, 15053, 15070, 15040, 15094, 15118]
R:[15101, 15057, 15102, 15084, 15062, 15093, 15117, 15071, 15040, 15014, 15047, 15057, 15090, 15062, 15005, 15090]
S:[15079, 15081, 15041, 15048, 15080, 15017, 15115, 15008, 15087, 15021, 15054, 15040, 15098, 15075, 15119, 15072]
R:[15018, 15061, 15044, 15057, 15064, 15006, 15103, 15042, 15001, 15110, 15119, 15062, 15034, 15037, 15020, 15082]
S:[15065, 15050, 15025, 15010, 15002, 15018, 15068, 15021, 15020, 15083, 15063, 15098, 15044, 15117, 15006, 15084]
R:[15103, 15056, 15009, 15014, 15017, 15084, 15086, 15110, 15046, 15002, 15093, 15034, 15032, 15024, 15100, 15085]
S:[15112, 15103, 15097, 15057, 15065, 15015, 15077, 15083, 15000, 15084, 15042, 15089, 15069, 15063, 15047, 15005]
R:[15041, 15081, 15016, 15096, 15056, 15002, 15080, 15024, 15107, 15016, 15011, 15040, 15042, 15093, 15035, 15004]
S:[15010, 15063, 15102, 15038, 15104, 15090, 15047, 15080, 15074, 15042, 15020, 15058, 15092, 15039, 15046, 15032]
R:[15014, 15019, 15003, 15090, 15093, 15081, 15002, 15042, 15046, 15059, 15047, 15057, 15047, 15067, 15043, 15116]
S:[15110, 15030, 15008, 15058, 15091, 15112, 15075, 15051, 15017, 15086, 15014, 15105, 15020, 15040, 15002, 15026]
R:[15097, 15042, 15015, 15037, 15047, 15040, 15059, 15024, 15087, 15116, 15068, 15010, 15046, 15001, 15017, 15119]
S:[15007, 15070, 15093, 15047, 15073, 15020, 15086, 15018, 15000, 15022, 15037, 15053, 15003, 15039, 15091, 15106]
R:[15090, 15088, 15047, 15035, 15011, 15049, 15047, 15045, 15054, 15024, 15057, 15079, 15048, 15067, 15015, 15004]
S:[15033, 15075, 15041, 15059, 15006, 15050, 15023, 15085, 15095, 15084, 15009, 15090, 15016, 15017, 15018, 15063]
R:[15100, 15081, 15080, 15097, 15045, 15062, 15092, 15075, 15084, 15085, 15027, 15106, 15110, 15087, 15045, 15093]
S:[15099, 15104, 15063, 15073, 15097, 15070, 15060, 15059, 15093, 15016, 15089, 15042, 15118, 15031, 15017, 15012]
R:[15057, 15001, 15011, 15067, 15117, 15011, 15105, 15012, 15047, 15004, 15100, 15011, 15061, 15012, 15087, 15060]
S:[15075, 15008, 15090, 15106, 15058, 15009, 15046, 15088, 15086, 15091, 15083, 15079, 15098, 15029, 15005, 15084]
R:[15110, 15114, 15047, 15100, 15071, 15027, 15043, 15068, 15049, 15092, 15002, 15061, 15034, 15076, 15004, 15085]
S:[15011, 15103, 15018, 15072, 15095, 15050, 15001, 15075, 15014, 15012, 15116, 15062, 15036, 15091, 15112, 15006]
R:[15096, 15045, 15093, 15103, 15084, 15012, 15016, 15037, 15068, 15095, 15094, 15006, 15054, 15015, 15024, 15080]
S:[15051, 15116, 15031, 15080, 15084, 15059, 15041, 15095, 15085, 15111, 15011, 15030, 15020, 15096, 15007, 15008]
R:[15092, 15094, 15064, 15029, 15085, 15045, 15044, 15057, 15006, 15076, 15093, 15069, 15046, 15102, 15088, 15042]
S:[15117, 15116, 15051, 15076, 15013, 15084, 15047, 15068, 15089, 15049, 15109, 15093, 15001, 15036, 15075, 15019]
R:[15101, 15094, 15103, 15024, 15040, 15035, 15107, 15086, 15100, 15015, 15023, 15086, 15016, 15037, 15054, 15020]
S:[15000, 15017, 15079, 15010, 15083, 15100, 15104, 15035, 15047, 15107, 15070, 15114, 15018, 15031, 15043, 15060]
R:[15054, 15002, 15006, 15014, 15061, 15001, 15090, 15117, 15035, 15034, 15090, 15104, 15045, 15012, 15047, 15025]
S:[15083, 15117, 15089, 15030, 15113, 15061, 15098, 15053, 15084, 15010, 15034, 15027, 15111, 15028, 15022, 15017]
R:[15100, 15002, 15081, 15069, 15024, 15111, 15090, 15059, 15107, 15014, 15089, 15012, 15069, 15097, 15018, 15087]
S:[15069, 15080, 15099, 15071, 15111, 15075, 15009, 15001, 15064, 15092, 15018, 15103, 15093, 15067, 15084, 15015]
R:[15069, 15066, 15032, 15042, 15100, 15076, 15027, 15016, 15093, 15002, 15045, 15058, 15047, 15040, 15085, 15038]
S:[15111, 15017, 15075, 15100, 15085, 15061, 15065, 15058, 15033, 15118, 15095, 15056, 15101, 15048, 15040, 15003]
R:[15069, 15087, 15100, 15035, 15057, 15035, 15047, 15031, 15097, 15061, 15111, 15084, 15114, 15057, 15062, 15048]
S:[15022, 15042, 15060, 15026, 15027, 15051, 15096, 15119, 15066, 15017, 15112, 15109, 15100, 15071, 15046, 15059]
R:[15018, 15119, 15051, 15025, 15040, 15059, 15102, 15062, 15069, 15006, 15024, 15119, 15090, 15056, 15103, 15045]
S:[15021, 15089, 15091, 15038, 15015, 15081, 15020, 15045, 15098, 15070, 15051, 15100, 15058, 15043, 15094, 15028]
R:[15110, 15040, 15007, 15092, 15038, 15047, 15018, 15087, 15034, 15090, 15092, 15035, 15114, 15020, 15090, 15106]
S:[15047, 15101, 15054, 15063, 15021, 15031, 15088, 15025, 15106, 15104, 15067, 15082, 15084, 15090, 15119, 15038]
R:[15067, 15119, 15068, 15103, 15035, 15114, 15029, 15014, 15004, 15040, 15001, 15056, 15085, 15002, 15062, 15003]
S:[15035, 15098, 15052, 15078, 15103, 15116, 15110, 15079, 15073, 15012, 15019, 15085, 15026, 15013, 15028, 15021]
R:[15047, 15034, 15006, 15070, 15058, 15094, 15117, 15061, 15011, 15060, 15020, 15075, 15119, 15060, 15097, 15110]
