S:[15225, 15121, 15223, 15194, 15199, 15184, 15215, 15143, 15238, 15138, 15192, 15189, 15170, 15200, 15169, 15139]
R:[15205, 15220, 15131, 15162, 15228, 15190, 15194, 15180, 15140, 15135, 15168, 15227, 15226, 15215, 15197, 15130]
S:[15188, 15226, 15146, 15214, 15149, 15164, 15170, 15185, 15191, 15194, 15176, 15209, 15166, 15140, 15207, 15196]
R:[15164, 15132, 15151, 15225, 15128, 15227, 15135, 15185, 15174, 15223, 15198, 15171, 15235, 15126, 15179, 15218]
S:[15167, 15197, 15239, 15234, 15140, 15215, 15148, 15195, 15228, 15144, 15141, 15156, 15205, 15206, 15236, 15192]
R:[15200, 15131, 15177, 15152, 15218, 15177, 15128, 15171, 15134, 15221, 15167, 15201, 15125, 15228, 15151, 15229]
S:[15220, 15130, 15174, 15123, 15127, 15159, 15182, 15193, 15146, 15173, 15207, 15199, 15186, 15214, 15179, 15139]
R:[15178, 15174, 15238, 15235, 15214, 15184, 15207, 15144, 15237, 15158, 15199, 15162, 15216, 15133, 15228, 15125]
S:[15166, 15133, 15173, 15159, 15156, 15207, 15188, 15237, 15205, 15170, 15187, 15160, 15236, 15218, 15201, 15202]
R:[15160, 15208, 15164, 15158, 15173, 15125, 15187, 15180, 15147, 15170, 15177, 15184, 15177, 15204, 15214, 15156]
S:[15203, 15222, 15165, 15198, 15233, 15162, 15148, 15144, 15197, 15220, 15187, 15173, 15129, 15167, 15171, 15190]
R:[15125, 15216, 15139, 15198, 15148, 15133, 15125, 15216, 15136, 15147, 15184, 15171, 15122, 15225, 15178, 15221]
S:[15221, 15122, 15236, 15149, 15195, 15174, 15211, 15196, 15192, 15173, 15200, 15181, 15121, 15156, 15169, 15213]
R:[15132, 15229, 15158, 15160, 15152, 15168, 15180, 15151, 15126, 15126, 15151, 15186, 15155, 15153, 15132, 15206]
S:[15231, 15124, 15164, 15174, 15239, 15211, 15172, 15185, 15193, 15137, 15209, 15214, 15188, 15224, 15225, 15176]
R:[15189, 15126, 15143, 15160, 15158, 15151, 15167, 15193, 15171, 15122, 15135, 15222, 15235, 15167, 15182, 15162]
S:[15127, 15228, 15223, 15227, 15207, 15145, 15176, 15193, 15231, 15122, 15199, 15191, 15166, 15198, 15163, 15129]
R:[15131, 15156, 15160, 15206, 15150, 15133, 15186, 15143, 15124, 15232, 15130, 15207, 15178, 15218, 15160, 15151]
